ticket_id,customer_id,employee_id,ticket_type,priority,channel,region,created_date,resolved_date,resolution_hours,first_response_minutes,satisfaction_score,escalated,reopened,sla_breached,status,ticket_cost
TICK-2024-000149,CUST-06657,EMP-0136,Payment Issue,Critical,Phone,Europe,2024-04-02 15:21:20,2024-04-02 16:50:44,1.49,14,4.7,False,False,False,Closed,179.8
TICK-2025-000150,CUST-07173,EMP-0268,Performance Issue,High,Web Portal,Asia-Pacific,2025-03-17 05:44:22,2025-03-18 08:38:58,26.91,28,2.4,False,True,True,Closed,583.65
TICK-2024-000151,CUST-01939,EMP-0152,Performance Issue,High,Web Portal,Europe,2024-07-21 00:46:46,2024-07-21 23:10:46,22.4,36,3.4,False,False,True,Closed,456.0
TICK-2025-000152,CUST-03359,EMP-0072,Login Issue,High,Email,Europe,2025-11-28 23:51:43,2025-11-29 07:31:28,7.66,10,4.3,False,False,False,Closed,173.25
TICK-2024-000153,CUST-03575,EMP-0355,Bug Report,Critical,Web Portal,Europe,2024-06-20 08:52:45,2024-06-20 14:59:21,6.11,8,4.0,True,False,True,Closed,401.65
TICK-2025-000154,CUST-05030,EMP-0284,Payment Issue,High,Email,South America,2025-05-09 04:00:29,2025-05-09 09:32:53,5.54,16,4.1,False,False,False,Closed,160.8
TICK-2024-000155,CUST-07513,EMP-0284,Payment Issue,Medium,Chat,Asia-Pacific,2024-12-04 08:26:39,2024-12-04 14:54:15,6.46,41,4.9,False,False,False,Closed,179.2
TICK-2024-000156,CUST-07142,EMP-0032,Bug Report,Low,Email,South America,2024-06-07 04:51:38,2024-06-08 07:36:38,26.75,27,4.3,False,False,False,Closed,625.0
TICK-2024-000157,CUST-08320,EMP-0272,Data Sync Issue,High,Email,Europe,2024-11-28 17:23:09,2024-11-29 01:20:09,7.95,39,4.6,False,False,False,Closed,229.0
TICK-2025-000158,CUST-08849,EMP-0102,Performance Issue,Medium,Chat,Europe,2025-10-05 10:42:23,2025-10-06 04:32:11,17.83,61,4.3,False,False,False,Closed,387.45
TICK-2025-000159,CUST-10285,EMP-0369,Bug Report,Low,Chat,Europe,2025-07-28 18:02:51,2025-07-29 13:34:03,19.52,86,4.4,False,False,False,Closed,578.0
TICK-2024-000160,CUST-09499,EMP-0338,Payment Issue,High,Email,North America,2024-08-29 18:42:29,2024-08-29 21:22:05,2.66,14,4.6,False,False,False,Closed,116.5
TICK-2024-000161,CUST-13225,EMP-0074,Performance Issue,Medium,Phone,Asia-Pacific,2024-07-03 02:42:03,2024-07-04 17:32:27,38.84,45,2.1,True,False,True,Closed,1016.8
TICK-2025-000162,CUST-07400,EMP-0354,Feature Request,High,Email,North America,2025-01-31 14:24:39,2025-01-31 21:58:15,7.56,37,4.9,False,False,False,Closed,229.0
TICK-2025-000163,CUST-09842,EMP-0080,Integration Support,High,Email,North America,2025-08-02 02:22:12,2025-08-04 09:06:00,54.73,11,2.6,True,False,True,Closed,1394.6
TICK-2025-000164,CUST-04967,EMP-0395,Account Management,High,Chat,Asia-Pacific,2025-06-30 02:57:31,2025-06-30 09:20:55,6.39,37,4.9,False,False,False,Closed,162.8
TICK-2025-000165,CUST-05043,EMP-0140,Integration Support,Medium,Chat,Asia-Pacific,2025-06-28 14:03:21,2025-07-03 23:26:45,129.39,52,2.3,False,False,True,Closed,2767.8
TICK-2025-000166,CUST-12258,EMP-0173,Feature Request,Low,Phone,Asia-Pacific,2025-09-17 17:16:57,2025-09-18 14:30:45,21.23,59,4.4,False,False,False,Closed,464.6
TICK-2025-000167,CUST-10262,EMP-0378,Data Sync Issue,Medium,Email,Europe,2025-10-16 08:09:57,2025-10-16 20:53:27,12.72,70,4.5,False,False,False,Closed,324.5
TICK-2025-000168,CUST-08280,EMP-0014,Payment Issue,Low,Chat,South America,2025-05-25 19:50:57,2025-05-26 03:18:33,7.46,11,4.1,False,False,False,Closed,199.2
TICK-2024-000169,CUST-06212,EMP-0067,Data Sync Issue,Critical,Email,Europe,2024-10-31 20:39:12,2024-11-01 06:40:24,10.02,10,3.6,False,False,True,Closed,370.4
TICK-2025-000170,CUST-10817,EMP-0322,Payment Issue,Medium,Phone,Europe,2025-07-02 07:35:37,2025-07-02 16:00:49,8.42,57,3.8,False,False,False,Pending,176.3
TICK-2024-000171,CUST-11477,EMP-0123,Bug Report,Critical,Phone,Asia-Pacific,2024-02-27 10:21:48,2024-02-27 15:41:00,5.32,9,3.1,True,False,True,Closed,389.8
TICK-2024-000172,CUST-04755,EMP-0369,Login Issue,Medium,Chat,Asia-Pacific,2024-11-22 10:01:01,2024-11-22 10:56:49,0.93,53,4.6,False,False,False,Closed,43.25
TICK-2024-000173,CUST-07671,EMP-0307,Login Issue,Low,Web Portal,Asia-Pacific,2024-02-13 07:30:38,2024-02-13 14:35:53,7.09,37,4.2,False,False,False,Closed,126.31
TICK-2024-000174,CUST-01430,EMP-0200,Feature Request,Low,Chat,North America,2024-11-21 10:27:20,2024-11-22 18:37:32,32.17,97,3.8,False,False,False,Closed,522.55
TICK-2024-000175,CUST-10606,EMP-0071,Bug Report,High,Email,Europe,2024-11-21 09:48:17,2024-11-21 22:24:17,12.6,27,3.5,False,True,True,Closed,402.0
TICK-2024-000176,CUST-01985,EMP-0099,Data Sync Issue,Critical,Chat,North America,2024-01-26 12:16:23,2024-01-26 19:56:08,7.66,10,2.9,False,True,True,Closed,344.94
TICK-2024-000177,CUST-11341,EMP-0093,Data Sync Issue,Critical,Chat,Europe,2024-11-20 09:05:06,2024-11-20 18:18:18,9.22,7,3.5,True,False,True,Closed,474.4
TICK-2024-000178,CUST-11940,EMP-0379,Payment Issue,Critical,Chat,Europe,2024-12-18 15:31:15,2024-12-18 17:51:39,2.34,3,3.7,False,False,True,Closed,208.5
TICK-2025-000179,CUST-00373,EMP-0117,Data Sync Issue,Medium,Phone,Asia-Pacific,2025-06-12 17:10:51,2025-06-14 01:26:36,32.26,31,2.1,True,True,True,Closed,733.94
TICK-2024-000180,CUST-03335,EMP-0191,Login Issue,Critical,Web Portal,Europe,2024-03-22 18:48:37,2024-03-22 19:18:37,0.5,14,4.5,True,False,False,Closed,252.5
TICK-2025-000181,CUST-08869,EMP-0174,Payment Issue,High,Phone,North America,2025-10-13 17:12:02,2025-10-14 00:34:50,7.38,44,4.0,True,False,False,Closed,354.5
TICK-2024-000182,CUST-04973,EMP-0225,Data Sync Issue,Medium,Chat,Europe,2024-08-18 19:48:27,2024-08-19 05:14:15,9.43,49,3.7,False,False,False,Closed,258.6
TICK-2025-000183,CUST-02783,EMP-0367,Bug Report,Critical,Email,Asia-Pacific,2025-07-27 23:02:11,2025-07-28 08:02:11,9.0,12,3.8,False,False,True,Closed,370.0
TICK-2024-000184,CUST-05206,EMP-0079,Data Sync Issue,Medium,Email,North America,2024-01-09 11:49:29,2024-01-10 10:57:44,23.14,53,4.5,False,False,False,Closed,417.06
TICK-2024-000185,CUST-04337,EMP-0288,Integration Support,Medium,Chat,South America,2024-06-26 11:50:55,2024-06-27 19:53:55,32.05,15,2.4,False,True,True,Closed,881.0
TICK-2024-000186,CUST-01003,EMP-0061,Integration Support,Medium,Email,Asia-Pacific,2024-04-24 22:44:16,2024-04-26 17:56:16,43.2,48,3.6,False,False,True,Closed,828.0
TICK-2025-000187,CUST-13187,EMP-0294,Login Issue,High,Chat,Asia-Pacific,2025-06-02 19:56:28,2025-06-03 00:16:43,4.34,32,3.6,True,False,False,Closed,205.06
TICK-2024-000188,CUST-07466,EMP-0127,Feature Request,Medium,Phone,South America,2024-12-24 21:35:31,2024-12-25 16:46:46,19.19,56,5.0,False,False,False,Closed,423.75
TICK-2024-000189,CUST-03349,EMP-0365,Login Issue,Low,Chat,Asia-Pacific,2024-03-21 16:47:43,2024-03-21 23:34:13,6.78,50,5.0,False,False,False,Closed,121.62
TICK-2025-000190,CUST-03459,EMP-0259,Performance Issue,Medium,Chat,Europe,2025-02-08 09:30:05,2025-02-10 07:03:05,45.55,50,3.1,False,False,True,Closed,803.25
TICK-2024-000191,CUST-01862,EMP-0263,Payment Issue,Medium,Email,Europe,2024-07-11 18:50:43,2024-07-12 02:11:43,7.35,38,4.2,True,False,False,Closed,353.75
TICK-2025-000192,CUST-02251,EMP-0057,Performance Issue,Medium,Web Portal,Europe,2025-01-07 21:10:46,2025-01-08 22:27:34,25.28,34,3.1,False,False,True,Closed,625.6
TICK-2024-000193,CUST-03111,EMP-0254,Feature Request,High,Phone,Asia-Pacific,2024-07-20 20:44:10,2024-07-21 06:15:40,9.53,26,4.7,False,False,True,Closed,182.88
TICK-2024-000194,CUST-08223,EMP-0219,Performance Issue,High,Chat,Europe,2024-02-06 14:16:52,2024-02-07 08:28:52,18.2,29,3.6,False,False,True,Closed,484.0
TICK-2024-000195,CUST-05235,EMP-0205,Login Issue,High,Chat,South America,2024-10-29 00:27:34,2024-10-29 04:13:46,3.77,19,4.3,False,False,False,Closed,95.4
TICK-2024-000196,CUST-01158,EMP-0056,Login Issue,Medium,Web Portal,Asia-Pacific,2024-02-25 20:55:27,2024-02-25 23:44:03,2.81,48,4.4,False,False,False,Closed,76.2
TICK-2024-000197,CUST-05462,EMP-0306,Feature Request,Medium,Phone,Europe,2024-02-11 03:44:03,2024-02-11 13:32:03,9.8,41,4.3,False,False,False,Closed,236.0
TICK-2024-000198,CUST-05503,EMP-0387,Feature Request,Critical,Web Portal,Europe,2024-03-08 03:01:10,2024-03-08 07:32:22,4.52,10,3.2,False,False,True,Closed,230.4
TICK-2024-000199,CUST-09790,EMP-0225,Feature Request,Medium,Phone,North America,2024-12-19 08:19:56,2024-12-20 03:55:20,19.59,23,4.7,False,False,False,Closed,431.8
TICK-2024-000200,CUST-01610,EMP-0055,Bug Report,Critical,Email,Europe,2024-07-13 10:22:58,2024-07-13 21:59:43,11.61,12,3.2,True,False,True,Closed,542.25
TICK-2025-000201,CUST-12824,EMP-0055,Bug Report,Medium,Chat,North America,2025-07-08 07:48:10,2025-07-08 23:57:55,16.16,1,4.3,False,False,False,Closed,413.25
TICK-2024-000202,CUST-11530,EMP-0058,Performance Issue,High,Phone,Europe,2024-02-03 22:29:53,2024-02-04 15:48:29,17.31,37,3.8,False,False,True,Closed,379.65
TICK-2024-000203,CUST-00984,EMP-0144,Bug Report,High,Chat,Europe,2024-04-04 17:24:56,2024-04-06 16:09:56,46.75,33,2.7,False,False,True,Closed,791.25
TICK-2025-000204,CUST-03744,EMP-0085,Performance Issue,Low,Phone,Asia-Pacific,2025-07-02 04:45:18,2025-07-04 19:43:30,62.97,88,2.4,True,False,False,Closed,1184.55
TICK-2024-000205,CUST-11693,EMP-0060,Payment Issue,High,Phone,North America,2024-05-07 15:44:21,2024-05-07 20:17:57,4.56,45,4.9,False,False,False,Closed,164.0
TICK-2025-000206,CUST-09144,EMP-0353,Bug Report,Medium,Phone,Europe,2025-03-19 19:27:52,2025-03-20 18:34:28,23.11,43,3.9,True,False,False,Closed,556.65
TICK-2025-000207,CUST-10016,EMP-0085,Login Issue,High,Chat,Asia-Pacific,2025-02-01 17:57:40,2025-02-01 20:42:40,2.75,34,4.9,False,False,False,Closed,61.25
TICK-2025-000208,CUST-09812,EMP-0092,Login Issue,Critical,Email,Asia-Pacific,2025-12-17 21:45:36,2025-12-17 23:22:48,1.62,10,4.2,False,False,False,Closed,152.4
TICK-2025-000209,CUST-10271,EMP-0191,Data Sync Issue,Medium,Phone,North America,2025-06-13 12:56:48,2025-06-14 00:03:24,11.11,66,4.2,False,False,False,Closed,347.75
TICK-2024-000210,CUST-09644,EMP-0345,Data Sync Issue,Medium,Email,Europe,2024-12-06 20:34:04,2024-12-07 03:28:04,6.9,69,5.0,False,False,False,Closed,242.5
TICK-2025-000211,CUST-05156,EMP-0133,Integration Support,Medium,Phone,Europe,2025-10-16 00:13:36,2025-10-17 10:18:24,34.08,60,3.3,False,False,True,Closed,861.6
TICK-2025-000212,CUST-10012,EMP-0020,Login Issue,Medium,Email,Asia-Pacific,2025-02-07 11:35:39,2025-02-07 15:05:39,3.5,49,5.0,False,False,False,Closed,90.0
TICK-2025-000213,CUST-02153,EMP-0387,Login Issue,High,Chat,Europe,2025-01-23 04:21:23,2025-01-23 07:03:59,2.71,26,3.9,False,False,False,Closed,74.2
TICK-2024-000214,CUST-11034,EMP-0053,Data Sync Issue,Medium,Phone,Asia-Pacific,2024-03-09 05:33:58,2024-03-09 20:39:22,15.09,40,4.4,False,False,False,Closed,371.8
TICK-2024-000215,CUST-05354,EMP-0039,Feature Request,Low,Email,Europe,2024-02-09 03:39:30,2024-02-09 23:32:54,19.89,50,4.1,False,False,False,Closed,437.8
TICK-2024-000216,CUST-05683,EMP-0298,Performance Issue,Critical,Web Portal,South America,2024-10-08 05:11:54,2024-10-09 03:40:06,22.47,3,3.5,True,False,True,Closed,677.05
TICK-2024-000217,CUST-02188,EMP-0326,Performance Issue,High,Chat,North America,2024-04-30 01:12:01,2024-04-30 15:33:01,14.35,17,4.0,False,False,True,Closed,407.0
TICK-2024-000218,CUST-07399,EMP-0381,Payment Issue,High,Chat,North America,2024-07-31 09:33:13,2024-07-31 13:06:49,3.56,44,5.0,False,False,False,Closed,139.0
TICK-2024-000219,CUST-03641,EMP-0387,Performance Issue,High,Phone,Asia-Pacific,2024-03-31 23:57:47,2024-04-01 17:41:35,17.73,5,3.2,False,False,True,Closed,474.6
TICK-2025-000220,CUST-08739,EMP-0149,Performance Issue,Medium,Chat,Asia-Pacific,2025-05-03 07:57:13,2025-05-04 01:02:37,17.09,26,5.0,False,False,False,Closed,461.8
TICK-2025-000221,CUST-02843,EMP-0052,Feature Request,High,Email,Europe,2025-04-02 11:31:47,2025-04-02 18:44:32,7.21,41,4.0,False,False,False,Closed,184.25
TICK-2025-000222,CUST-07277,EMP-0348,Feature Request,Medium,Chat,North America,2025-05-11 00:13:50,2025-05-11 10:20:26,10.11,29,4.7,False,False,False,Closed,242.2
TICK-2025-000223,CUST-08910,EMP-0001,Feature Request,Medium,Phone,Asia-Pacific,2025-10-26 16:42:10,2025-10-27 09:42:10,17.0,40,4.0,False,False,False,Closed,380.0
TICK-2024-000224,CUST-01349,EMP-0142,Bug Report,High,Web Portal,Asia-Pacific,2024-07-25 08:35:18,2024-07-25 20:05:54,11.51,25,3.5,False,False,True,Closed,320.2
TICK-2025-000225,CUST-00307,EMP-0237,Performance Issue,Medium,Chat,Asia-Pacific,2025-03-03 21:46:47,2025-03-05 04:59:59,31.22,48,3.5,False,False,True,Closed,588.3
TICK-2025-000226,CUST-02762,EMP-0281,Account Management,Medium,Web Portal,Europe,2025-04-23 22:43:23,2025-04-24 10:22:23,11.65,44,4.6,False,False,False,Closed,209.75
TICK-2025-000227,CUST-02408,EMP-0222,Bug Report,Medium,Chat,South America,2025-08-29 11:44:23,2025-08-30 04:31:38,16.79,37,4.6,False,False,False,Closed,341.81
TICK-2024-000228,CUST-12539,EMP-0276,Payment Issue,High,Email,South America,2024-03-24 05:20:43,2024-03-24 15:56:07,10.59,6,3.6,True,False,True,Closed,328.85
TICK-2025-000229,CUST-08882,EMP-0317,Payment Issue,High,Web Portal,North America,2025-02-24 00:26:32,2025-02-24 03:52:20,3.43,36,4.6,False,False,False,Closed,101.45
TICK-2025-000230,CUST-05399,EMP-0133,Integration Support,Critical,Chat,Europe,2025-08-10 18:31:53,2025-08-11 13:31:17,18.99,11,3.1,False,True,True,Closed,719.8
TICK-2025-000231,CUST-04170,EMP-0201,Bug Report,Low,Chat,Asia-Pacific,2025-01-19 10:45:37,2025-01-20 06:24:01,19.64,27,4.7,False,False,False,Closed,581.0
TICK-2024-000232,CUST-12324,EMP-0370,Account Management,Low,Chat,South America,2024-08-26 13:47:00,2024-08-27 02:30:12,12.72,53,4.3,False,False,False,Closed,289.4
TICK-2025-000233,CUST-10735,EMP-0271,Account Management,Medium,Web Portal,South America,2025-04-28 18:41:54,2025-04-28 19:43:42,1.03,42,5.0,False,False,False,Closed,60.75
TICK-2025-000234,CUST-08049,EMP-0168,Performance Issue,High,Chat,North America,2025-04-17 21:16:25,2025-04-18 23:05:55,25.82,34,3.0,False,False,True,Closed,636.5
TICK-2025-000235,CUST-04484,EMP-0306,Bug Report,Low,Email,Asia-Pacific,2025-07-08 14:28:01,2025-07-09 13:46:01,23.3,37,3.9,False,False,False,Closed,556.0
TICK-2024-000236,CUST-12895,EMP-0155,Performance Issue,Medium,Email,Europe,2024-06-25 22:05:57,2024-06-27 03:13:45,29.13,21,3.0,False,True,True,Closed,616.95
TICK-2024-000237,CUST-07219,EMP-0010,Integration Support,Critical,Web Portal,North America,2024-06-11 17:45:52,2024-06-12 12:03:16,18.29,11,3.3,True,False,True,Closed,857.25
TICK-2024-000238,CUST-06443,EMP-0168,Bug Report,High,Web Portal,South America,2024-09-15 00:29:20,2024-09-15 12:12:05,11.71,21,4.2,False,False,True,Closed,324.25
TICK-2025-000239,CUST-00059,EMP-0249,Feature Request,High,Email,Asia-Pacific,2025-04-13 14:32:41,2025-04-14 03:44:05,13.19,27,3.6,False,False,True,Closed,237.85
TICK-2025-000240,CUST-00754,EMP-0327,Feature Request,Low,Chat,North America,2025-07-06 02:27:01,2025-07-07 08:42:37,30.26,21,3.6,False,True,False,Closed,553.9
TICK-2024-000241,CUST-02740,EMP-0283,Data Sync Issue,Critical,Email,Europe,2024-08-27 03:22:27,2024-08-27 05:44:39,2.37,10,3.6,False,False,True,Closed,217.4
TICK-2024-000242,CUST-04174,EMP-0229,Payment Issue,High,Chat,Europe,2024-06-02 15:54:46,2024-06-02 22:54:46,7.0,37,4.2,False,False,False,Closed,190.0
TICK-2025-000243,CUST-01766,EMP-0086,Data Sync Issue,Medium,Web Portal,Europe,2025-12-20 01:47:56,2025-12-20 13:35:56,11.8,61,4.8,False,False,False,Closed,247.0
TICK-2025-000244,CUST-07904,EMP-0124,Feature Request,Medium,Web Portal,Asia-Pacific,2025-11-20 12:04:31,2025-11-20 21:47:43,9.72,21,4.3,False,False,False,Closed,283.0
TICK-2024-000245,CUST-02229,EMP-0165,Feature Request,Medium,Email,North America,2024-09-10 05:19:15,2024-09-10 19:21:39,14.04,45,4.9,False,False,False,Closed,391.0
TICK-2024-000246,CUST-05149,EMP-0193,Login Issue,Medium,Phone,South America,2024-01-12 12:43:21,2024-01-12 16:42:09,3.98,72,4.2,False,False,False,Closed,99.6
TICK-2024-000247,CUST-08090,EMP-0251,Payment Issue,High,Phone,North America,2024-03-12 10:28:52,2024-03-12 19:10:16,8.69,6,3.4,True,False,True,Closed,300.35
TICK-2025-000248,CUST-01416,EMP-0060,Login Issue,High,Phone,Asia-Pacific,2025-07-14 07:30:16,2025-07-14 09:19:28,1.82,7,4.6,False,False,False,Closed,65.5
TICK-2025-000249,CUST-05619,EMP-0067,Performance Issue,High,Phone,Europe,2025-05-22 07:17:35,2025-05-22 21:47:35,14.5,13,3.8,False,False,True,Closed,410.0
TICK-2024-000250,CUST-12293,EMP-0007,Bug Report,Medium,Email,Asia-Pacific,2024-01-19 22:06:44,2024-01-20 11:25:56,13.32,55,4.2,False,False,False,Closed,356.4
TICK-2024-000251,CUST-06503,EMP-0087,Bug Report,High,Chat,Europe,2024-04-09 19:48:12,2024-04-10 07:19:24,11.52,45,3.8,False,False,True,Closed,262.8
TICK-2025-000252,CUST-00850,EMP-0041,Feature Request,High,Phone,Europe,2025-11-30 13:21:16,2025-11-30 20:51:52,7.51,45,5.0,False,False,False,Closed,190.2
TICK-2025-000253,CUST-08161,EMP-0258,Account Management,Critical,Phone,Asia-Pacific,2025-12-15 04:50:29,2025-12-15 06:09:41,1.32,10,4.3,False,False,False,Closed,161.4
TICK-2025-000254,CUST-06956,EMP-0244,Feature Request,Critical,Email,Asia-Pacific,2025-09-30 09:01:32,2025-09-30 13:13:32,4.2,8,3.3,True,False,True,Closed,365.0
TICK-2024-000255,CUST-12065,EMP-0189,Bug Report,High,Chat,North America,2024-05-09 04:26:08,2024-05-09 12:42:56,8.28,16,2.1,False,True,True,Closed,274.2
TICK-2024-000256,CUST-07500,EMP-0166,Bug Report,Medium,Phone,South America,2024-08-12 01:04:31,2024-08-12 19:17:43,18.22,29,4.7,False,False,False,Closed,545.5
TICK-2024-000257,CUST-13062,EMP-0078,Account Management,High,Email,Europe,2024-11-29 06:45:38,2024-11-29 10:43:50,3.97,35,4.5,False,False,False,Closed,114.4
TICK-2024-000258,CUST-09739,EMP-0017,Data Sync Issue,Critical,Phone,North America,2024-01-21 14:19:01,2024-01-21 16:50:49,2.53,3,3.9,False,False,True,Closed,207.95
TICK-2024-000259,CUST-10016,EMP-0095,Payment Issue,Critical,Phone,Asia-Pacific,2024-09-04 11:39:39,2024-09-04 12:40:15,1.01,9,4.5,False,False,False,Closed,170.2
TICK-2024-000260,CUST-11169,EMP-0362,Bug Report,Medium,Email,Asia-Pacific,2024-08-10 17:50:18,2024-08-11 11:34:42,17.74,105,4.7,False,False,False,Closed,533.5
TICK-2025-000261,CUST-02956,EMP-0238,Payment Issue,Low,Email,South America,2025-01-15 06:58:29,2025-01-15 18:09:17,11.18,26,5.0,False,False,False,Closed,273.6
TICK-2024-000262,CUST-02606,EMP-0066,Login Issue,Critical,Email,Europe,2024-03-27 17:43:44,2024-03-27 21:52:44,4.15,10,3.4,True,False,True,Closed,323.0
TICK-2024-000263,CUST-03744,EMP-0261,Login Issue,Low,Phone,Asia-Pacific,2024-04-20 04:05:49,2024-04-20 11:19:19,7.23,64,4.2,False,False,False,Closed,128.38
TICK-2024-000264,CUST-02510,EMP-0237,Data Sync Issue,Medium,Phone,North America,2024-10-30 23:45:11,2024-10-31 22:22:59,22.63,65,4.6,False,False,False,Closed,409.45
TICK-2025-000265,CUST-09499,EMP-0113,Payment Issue,High,Web Portal,North America,2025-01-18 19:01:36,2025-01-18 20:52:36,1.85,5,4.8,False,False,False,Closed,87.0
TICK-2025-000266,CUST-11823,EMP-0137,Feature Request,High,Email,North America,2025-06-14 14:01:45,2025-06-14 22:01:45,8.0,13,4.8,False,False,False,Closed,200.0
TICK-2024-000267,CUST-04351,EMP-0090,Integration Support,High,Email,North America,2024-01-15 23:33:49,2024-01-18 16:55:25,65.36,16,1.9,True,False,True,Closed,1607.2
TICK-2024-000268,CUST-07936,EMP-0012,Feature Request,Critical,Phone,North America,2024-03-20 12:33:33,2024-03-20 16:28:45,3.92,13,3.9,False,False,True,Closed,198.8
TICK-2025-000269,CUST-12748,EMP-0243,Feature Request,Medium,Web Portal,North America,2025-05-23 17:25:02,2025-05-24 19:41:32,26.27,54,3.1,False,False,True,Closed,565.5
TICK-2024-000270,CUST-12580,EMP-0126,Integration Support,Low,Chat,Asia-Pacific,2024-02-19 15:59:25,2024-02-22 18:29:25,74.5,68,2.2,True,False,True,Closed,1417.5
TICK-2025-000271,CUST-07905,EMP-0245,Login Issue,Medium,Phone,Asia-Pacific,2025-02-28 11:07:16,2025-02-28 12:25:16,1.3,51,4.4,False,False,False,Closed,39.5
TICK-2024-000272,CUST-11800,EMP-0099,Data Sync Issue,High,Email,Asia-Pacific,2024-11-16 04:27:46,2024-11-17 07:50:16,27.38,12,2.9,False,False,True,Closed,480.62
TICK-2024-000273,CUST-00215,EMP-0031,Feature Request,High,Email,Europe,2024-06-15 01:47:03,2024-06-15 13:31:18,11.74,28,3.8,False,False,True,Closed,274.75
TICK-2025-000274,CUST-02677,EMP-0235,Bug Report,High,Web Portal,Asia-Pacific,2025-05-11 15:59:25,2025-05-12 03:51:01,11.86,18,3.7,False,False,True,Closed,386.5
TICK-2024-000275,CUST-01679,EMP-0040,Integration Support,High,Chat,Europe,2024-05-18 23:53:58,2024-05-22 03:29:58,75.6,19,2.2,True,False,True,Closed,1812.0
TICK-2024-000276,CUST-01766,EMP-0395,Login Issue,Medium,Chat,Europe,2024-12-22 20:20:44,2024-12-22 22:20:08,1.99,51,4.5,False,False,False,Closed,59.8
TICK-2025-000277,CUST-01865,EMP-0171,Feature Request,Medium,Email,Asia-Pacific,2025-01-02 18:21:51,2025-01-03 21:17:03,26.92,61,3.2,False,False,True,Closed,443.8
TICK-2024-000278,CUST-02084,EMP-0204,Account Management,High,Web Portal,South America,2024-09-04 05:24:23,2024-09-04 10:45:59,5.36,22,4.3,False,False,False,Pending,115.4
TICK-2024-000279,CUST-08556,EMP-0099,Data Sync Issue,Medium,Web Portal,North America,2024-02-23 14:30:06,2024-02-24 13:38:21,23.14,15,4.7,False,False,False,Closed,417.06
TICK-2024-000280,CUST-12355,EMP-0101,Login Issue,Medium,Chat,North America,2024-02-21 10:52:57,2024-02-21 14:30:45,3.63,60,4.3,False,False,False,Closed,92.6
