customer_id,customer_name,customer_type,industry,country,region,contract_type,customer_size,join_date
CUST-00242,Simmons PLC,Small Business,Retail,United States,North America,Basic,Medium,2021-03-03 12:10:09
CUST-00243,"Martinez, Parks and Short",Small Business,Telecommunications,Australia,Asia-Pacific,Premium,Small,2023-10-25 18:09:01
CUST-00244,"Mcdonald, Soto and Cooper",Small Business,Finance,Germany,Europe,Premium,Medium,2021-04-09 12:59:27
CUST-00245,Snyder Ltd,Small Business,Healthcare,India,Asia-Pacific,Premium,Medium,2022-06-14 02:24:38
CUST-00246,Williams LLC,Small Business,Telecommunications,Canada,North America,Basic,Medium,2020-07-14 03:14:27
CUST-00247,"Hoffman, Conway and Hayes",Small Business,Finance,Netherlands,Europe,Premium,Small,2021-03-22 01:51:55
CUST-00248,Martinez Ltd,Small Business,Education,Brazil,South America,Basic,Small,2021-08-04 23:08:14
CUST-00249,"Colon, Jenkins and Christensen",Small Business,Manufacturing,Brazil,South America,Basic,Small,2023-04-28 02:20:25
CUST-00250,Boyle and Sons,Mid Market,Technology,Japan,Asia-Pacific,Basic,Large,2020-02-20 11:06:31
CUST-00251,Garner PLC,Small Business,Logistics,Canada,North America,Basic,Small,2021-02-18 11:44:25
CUST-00252,English-Gomez,Small Business,Telecommunications,United Kingdom,Europe,Basic,Medium,2021-07-20 07:37:56
CUST-00253,"Mason, Jordan and Lewis",Mid Market,Technology,Australia,Asia-Pacific,Basic,Medium,2021-09-18 07:42:50
CUST-00254,"Murphy, Andrade and Jordan",Small Business,Technology,Germany,Europe,Basic,Medium,2024-05-20 05:47:08
CUST-00255,"Owens, Schultz and Leon",Small Business,Manufacturing,Australia,Asia-Pacific,Premium,Medium,2021-08-16 17:42:17
CUST-00256,"Jackson, Burns and Williams",Small Business,Technology,Germany,Europe,Premium,Medium,2021-01-21 17:31:44
CUST-00257,"Forbes, Zimmerman and Young",Mid Market,Education,Japan,Asia-Pacific,Basic,Large,2022-11-19 08:24:11
CUST-00258,Thomas-Cox,Enterprise,Technology,Australia,Asia-Pacific,Premium,Large,2020-09-13 15:57:37
CUST-00259,Escobar PLC,Mid Market,Technology,Netherlands,Europe,Basic,Medium,2022-09-24 23:15:37
CUST-00260,"Morris, White and Pineda",Small Business,Telecommunications,France,Europe,Basic,Medium,2023-08-16 21:31:02
CUST-00261,Ayala PLC,Small Business,Logistics,Australia,Asia-Pacific,Basic,Small,2023-09-13 07:30:52
CUST-00262,"Love, Powell and Johnson",Small Business,Education,Germany,Europe,Premium,Small,2023-02-02 18:26:29
CUST-00263,Cooley Ltd,Small Business,Retail,United Kingdom,Europe,Premium,Small,2023-09-23 08:32:02
CUST-00264,"Kim, Hooper and Roach",Small Business,Education,Brazil,South America,Basic,Medium,2024-10-28 08:49:35
CUST-00265,Turner-Jarvis,Small Business,Logistics,Australia,Asia-Pacific,Basic,Medium,2023-10-11 06:30:44
CUST-00266,Brown PLC,Mid Market,Education,India,Asia-Pacific,Basic,Large,2022-09-03 18:16:39
CUST-00267,"Johnson, Nelson and Meadows",Small Business,Retail,United States,North America,Basic,Small,2024-03-30 11:24:53
CUST-00268,Rodriguez and Sons,Small Business,Technology,United States,North America,Premium,Medium,2023-10-18 12:32:06
CUST-00269,Scott Inc,Small Business,Healthcare,Australia,Asia-Pacific,Premium,Small,2021-02-25 16:38:39
CUST-00270,Wilson-Turner,Mid Market,Logistics,Australia,Asia-Pacific,Basic,Medium,2022-12-15 09:54:26
CUST-00271,"Bruce, Wilkinson and Johnson",Mid Market,Retail,France,Europe,Basic,Large,2021-06-24 21:09:59
CUST-00272,"Adkins, Johnson and Cline",Mid Market,Retail,United States,North America,Basic,Medium,2022-01-05 12:19:45
CUST-00273,"Stevenson, Harris and Meza",Mid Market,Telecommunications,India,Asia-Pacific,Basic,Large,2024-09-09 21:46:37
CUST-00274,Coleman-Crawford,Small Business,Education,United States,North America,Premium,Medium,2024-01-27 03:51:26
CUST-00275,"Roberts, Herrera and Roberts",Small Business,Retail,Netherlands,Europe,Premium,Small,2022-09-11 23:17:47
CUST-00276,"Cisneros, Mason and Hunter",Small Business,Retail,India,Asia-Pacific,Basic,Medium,2024-09-08 20:09:50
CUST-00277,Howard-Carlson,Small Business,Manufacturing,United Kingdom,Europe,Basic,Medium,2021-01-20 18:07:27
CUST-00278,Miller LLC,Small Business,Finance,United Kingdom,Europe,Basic,Medium,2022-12-11 01:21:03
CUST-00279,"Bowen, Adams and Walsh",Enterprise,Technology,France,Europe,Basic,Large,2021-09-01 21:19:54
CUST-00280,Estrada-Gallegos,Small Business,Healthcare,United Kingdom,Europe,Basic,Medium,2024-04-10 10:34:11
CUST-00281,"Cuevas, Wright and Price",Small Business,Retail,Netherlands,Europe,Basic,Small,2022-11-14 22:44:27
CUST-00282,Myers-Jenkins,Mid Market,Manufacturing,Germany,Europe,Basic,Medium,2024-11-26 23:10:49
CUST-00283,"Murphy, Thomas and Schmidt",Small Business,Manufacturing,Netherlands,Europe,Basic,Medium,2024-03-27 08:24:32
CUST-00284,"Peterson, Morrison and Lane",Mid Market,Finance,France,Europe,Basic,Large,2023-06-15 16:27:12
CUST-00285,"Brown, Brown and Clark",Small Business,Telecommunications,Germany,Europe,Basic,Small,2023-07-15 07:00:12
CUST-00286,"Diaz, Scott and Johnson",Small Business,Logistics,Netherlands,Europe,Basic,Small,2022-09-19 01:57:20
CUST-00287,Hampton-Morrow,Mid Market,Logistics,Japan,Asia-Pacific,Premium,Medium,2024-05-18 23:42:06
CUST-00288,Shelton PLC,Small Business,Technology,Australia,Asia-Pacific,Basic,Small,2023-10-28 20:18:30
CUST-00289,"Reid, Rose and Griffin",Small Business,Education,France,Europe,Basic,Medium,2022-02-10 08:22:24
CUST-00290,Parks and Sons,Enterprise,Logistics,Brazil,South America,Premium,Large,2021-08-12 19:03:23
CUST-00291,Vazquez Ltd,Mid Market,Telecommunications,India,Asia-Pacific,Basic,Large,2022-08-16 14:26:44
CUST-00292,"Adams, Macdonald and Calhoun",Small Business,Finance,Japan,Asia-Pacific,Basic,Medium,2021-10-30 10:19:50
CUST-00293,Dickerson PLC,Small Business,Telecommunications,France,Europe,Basic,Medium,2022-06-06 18:56:37
CUST-00294,Burns Group,Small Business,Technology,Japan,Asia-Pacific,Premium,Small,2023-02-10 10:21:27
CUST-00295,Orr Ltd,Mid Market,Finance,Japan,Asia-Pacific,Basic,Medium,2023-01-31 07:43:54
CUST-00296,Owens and Sons,Small Business,Technology,India,Asia-Pacific,Basic,Medium,2021-01-04 03:11:30
CUST-00297,Chaney Group,Small Business,Logistics,Brazil,South America,Basic,Medium,2021-03-24 05:21:14
CUST-00298,"Kelly, Hunter and Davidson",Small Business,Manufacturing,India,Asia-Pacific,Basic,Small,2020-04-30 21:38:08
CUST-00299,Odonnell LLC,Small Business,Retail,Australia,Asia-Pacific,Basic,Medium,2024-05-20 14:53:37
CUST-00300,"Padilla, Beck and Flores",Small Business,Education,Brazil,South America,Premium,Small,2022-07-18 16:31:46
CUST-00301,Walker and Sons,Small Business,Technology,India,Asia-Pacific,Basic,Medium,2024-01-15 10:33:30
CUST-00302,Lowery-Hood,Mid Market,Technology,United States,North America,Basic,Large,2020-03-23 18:57:21
CUST-00303,Young Group,Small Business,Manufacturing,Netherlands,Europe,Basic,Small,2024-12-17 22:38:57
CUST-00304,"Christian, Hernandez and Gonzales",Small Business,Retail,Netherlands,Europe,Basic,Medium,2022-01-22 11:29:04
CUST-00305,Howell PLC,Small Business,Manufacturing,United States,North America,Premium,Small,2023-10-02 06:13:09
CUST-00306,Russo-Edwards,Small Business,Telecommunications,Canada,North America,Basic,Medium,2020-07-12 12:01:45
CUST-00307,Payne-Johnston,Mid Market,Telecommunications,India,Asia-Pacific,Basic,Large,2024-06-20 14:24:58
CUST-00308,"Smith, Rasmussen and Davidson",Small Business,Logistics,Australia,Asia-Pacific,Premium,Medium,2022-04-01 08:16:22
CUST-00309,Myers-George,Small Business,Technology,Canada,North America,Basic,Medium,2021-11-29 15:18:04
CUST-00310,"Kelly, Smith and Rivera",Enterprise,Telecommunications,France,Europe,Premium,Large,2022-09-12 00:16:16
CUST-00311,Sherman-Williams,Small Business,Healthcare,France,Europe,Basic,Medium,2024-11-16 17:31:46
CUST-00312,Hernandez-Murray,Small Business,Retail,Japan,Asia-Pacific,Basic,Medium,2022-06-21 09:43:11
CUST-00313,Robinson-Smith,Small Business,Telecommunications,United States,North America,Premium,Medium,2022-03-07 17:50:54
CUST-00314,"Kelly, Wright and Alvarado",Mid Market,Technology,India,Asia-Pacific,Basic,Large,2021-03-02 11:48:49
CUST-00315,Green-Oliver,Small Business,Manufacturing,Canada,North America,Premium,Small,2024-07-07 21:19:25
CUST-00316,Clay-Peck,Small Business,Logistics,United States,North America,Basic,Medium,2024-01-07 16:59:18
CUST-00317,"Brown, Pena and Liu",Small Business,Education,Germany,Europe,Premium,Small,2024-01-17 22:44:10
CUST-00318,Logan Ltd,Small Business,Technology,France,Europe,Basic,Medium,2020-07-02 19:28:55
CUST-00319,"Garcia, Boyd and Esparza",Mid Market,Manufacturing,Netherlands,Europe,Basic,Medium,2021-06-27 21:46:33
CUST-00320,Roberts-Kim,Small Business,Telecommunications,Germany,Europe,Premium,Medium,2021-08-01 20:24:06
CUST-00321,Padilla Inc,Enterprise,Manufacturing,France,Europe,Premium,Large,2022-07-16 01:44:09
CUST-00322,Chambers-Thompson,Small Business,Telecommunications,Brazil,South America,Basic,Medium,2024-08-14 23:25:13
CUST-00323,Murray-Conrad,Small Business,Technology,United Kingdom,Europe,Premium,Medium,2021-08-22 01:03:35
CUST-00324,Singleton-Rogers,Mid Market,Retail,Australia,Asia-Pacific,Basic,Large,2020-02-13 18:11:36
CUST-00325,"Foster, Smith and Wright",Mid Market,Retail,Netherlands,Europe,Premium,Medium,2023-06-13 19:33:12
CUST-00326,Erickson LLC,Mid Market,Healthcare,United States,North America,Basic,Large,2021-07-28 02:17:05
CUST-00327,Watson LLC,Enterprise,Education,Canada,North America,Premium,Large,2022-01-01 17:44:14
CUST-00328,"Moreno, Wong and Williams",Small Business,Manufacturing,Brazil,South America,Basic,Medium,2022-03-23 14:48:59
CUST-00329,"Johnson, Stewart and Martin",Small Business,Telecommunications,Germany,Europe,Premium,Small,2022-08-11 05:08:20
CUST-00330,Lopez-Martin,Small Business,Technology,France,Europe,Premium,Small,2023-02-15 22:03:34
CUST-00331,Ingram-Yoder,Small Business,Retail,United Kingdom,Europe,Basic,Medium,2023-11-14 13:40:06
CUST-00332,Rogers-Price,Mid Market,Finance,Japan,Asia-Pacific,Premium,Large,2022-02-07 20:21:35
CUST-00333,Smith Inc,Small Business,Logistics,United States,North America,Basic,Medium,2020-08-30 15:45:38
CUST-00334,Holt-Cook,Mid Market,Retail,India,Asia-Pacific,Basic,Medium,2021-05-26 04:46:46
CUST-00335,"Pratt, Taylor and Hayes",Small Business,Telecommunications,United States,North America,Basic,Small,2020-10-09 13:06:00
CUST-00336,Griffin-Snyder,Mid Market,Retail,Germany,Europe,Basic,Large,2024-05-13 14:31:58
CUST-00337,Thomas Ltd,Small Business,Technology,India,Asia-Pacific,Basic,Medium,2020-03-08 15:19:22
CUST-00338,"Arnold, Gallegos and Lee",Small Business,Manufacturing,Canada,North America,Premium,Small,2023-08-09 09:10:01
CUST-00339,"Nguyen, Jones and Johnson",Small Business,Telecommunications,Germany,Europe,Basic,Small,2020-04-08 14:19:25
CUST-00340,Cohen Ltd,Small Business,Logistics,United Kingdom,Europe,Basic,Medium,2023-04-03 07:44:51
CUST-00341,Smith-Rodriguez,Small Business,Healthcare,Japan,Asia-Pacific,Premium,Medium,2024-08-02 13:08:32
CUST-00342,"Brady, Rhodes and Rice",Small Business,Education,United States,North America,Premium,Small,2024-07-01 01:21:29
CUST-00343,Moyer Inc,Small Business,Technology,Germany,Europe,Premium,Small,2023-12-09 12:04:22
CUST-00344,Moore-Gentry,Small Business,Finance,India,Asia-Pacific,Basic,Medium,2022-02-07 23:50:07
CUST-00345,Soto-Bradley,Small Business,Manufacturing,Canada,North America,Basic,Small,2023-07-26 12:50:41
CUST-00346,"Torres, Cruz and Perez",Small Business,Finance,Germany,Europe,Premium,Small,2020-07-28 01:34:25
CUST-00347,"Winters, Edwards and Estrada",Small Business,Finance,Netherlands,Europe,Basic,Small,2020-05-17 10:31:47
CUST-00348,Simon-Caldwell,Small Business,Retail,Canada,North America,Basic,Small,2024-04-14 13:11:51
CUST-00349,Madden-Hampton,Enterprise,Logistics,Netherlands,Europe,Premium,Large,2022-01-06 00:50:42
CUST-00350,"Nichols, Lee and Morris",Small Business,Education,India,Asia-Pacific,Basic,Small,2022-07-22 14:58:30
CUST-00351,Gill-Adams,Small Business,Education,Netherlands,Europe,Basic,Small,2024-09-22 23:13:47
CUST-00352,"Williams, Riddle and Schwartz",Small Business,Education,Japan,Asia-Pacific,Premium,Medium,2023-06-22 10:00:38
CUST-00353,"Robinson, Daniels and Oliver",Small Business,Finance,India,Asia-Pacific,Basic,Medium,2021-12-01 02:54:26
CUST-00354,Wood and Sons,Small Business,Education,Australia,Asia-Pacific,Premium,Small,2023-07-18 01:04:38
CUST-00355,Rice-Cooper,Small Business,Finance,Canada,North America,Basic,Medium,2022-10-23 02:11:36
CUST-00356,Knight-Kelley,Small Business,Finance,Brazil,South America,Premium,Small,2020-06-09 02:50:58
CUST-00357,"Bennett, Chan and Smith",Small Business,Healthcare,Netherlands,Europe,Premium,Small,2021-08-07 14:28:19
CUST-00358,Banks LLC,Mid Market,Telecommunications,India,Asia-Pacific,Basic,Medium,2021-10-10 23:53:56
CUST-00359,Perez PLC,Mid Market,Finance,Germany,Europe,Basic,Medium,2020-12-30 11:43:46
CUST-00360,"Bullock, Thompson and Williams",Mid Market,Education,Canada,North America,Premium,Medium,2022-01-13 13:48:34
CUST-00361,Carter and Sons,Small Business,Logistics,Japan,Asia-Pacific,Premium,Medium,2022-08-16 05:37:56
CUST-00362,Thomas-Lewis,Small Business,Healthcare,Australia,Asia-Pacific,Basic,Medium,2023-12-29 15:44:35
CUST-00363,Johnson-Powell,Mid Market,Logistics,Canada,North America,Basic,Large,2023-07-10 00:52:15
CUST-00364,"Bryant, Taylor and Vasquez",Small Business,Technology,United Kingdom,Europe,Premium,Small,2024-09-15 01:54:01
CUST-00365,Carr LLC,Enterprise,Finance,Japan,Asia-Pacific,Premium,Large,2022-10-21 20:32:18
CUST-00366,Valencia and Sons,Small Business,Logistics,Canada,North America,Basic,Medium,2022-03-10 11:40:24
CUST-00367,Braun PLC,Mid Market,Retail,Australia,Asia-Pacific,Basic,Large,2022-12-30 04:09:31
CUST-00368,Conner and Sons,Small Business,Manufacturing,Australia,Asia-Pacific,Premium,Small,2024-06-15 20:07:38
CUST-00369,Terry LLC,Small Business,Education,Germany,Europe,Premium,Small,2021-03-03 04:06:40
CUST-00370,Nelson-Johnson,Mid Market,Finance,United Kingdom,Europe,Basic,Medium,2024-04-20 06:10:46
CUST-00371,Martinez Ltd,Small Business,Telecommunications,Netherlands,Europe,Basic,Medium,2020-02-18 21:02:44
CUST-00372,Bonilla PLC,Small Business,Technology,Germany,Europe,Basic,Small,2024-07-22 11:31:41
CUST-00373,Collins-Pruitt,Enterprise,Retail,Japan,Asia-Pacific,Basic,Large,2020-11-28 11:43:22
CUST-00374,Wheeler-Cook,Mid Market,Technology,Canada,North America,Basic,Medium,2023-01-06 05:02:38
CUST-00375,Watson Ltd,Small Business,Telecommunications,Brazil,South America,Basic,Medium,2024-10-21 09:36:59
CUST-00376,Bailey and Sons,Small Business,Manufacturing,France,Europe,Premium,Small,2020-10-17 11:54:10
CUST-00377,Lee Group,Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Small,2021-06-16 11:17:08
CUST-00378,White-Jones,Small Business,Manufacturing,Brazil,South America,Premium,Small,2021-12-14 20:37:55
CUST-00379,"Archer, Roberts and Bell",Small Business,Technology,Netherlands,Europe,Premium,Medium,2020-05-24 15:54:43
CUST-00380,Bonilla PLC,Mid Market,Retail,France,Europe,Premium,Medium,2022-09-04 01:40:42
CUST-00381,Woodard-Sullivan,Small Business,Healthcare,United Kingdom,Europe,Basic,Medium,2022-07-18 19:42:08
CUST-00382,"Simpson, Davidson and Carlson",Small Business,Education,Japan,Asia-Pacific,Basic,Medium,2021-03-10 19:28:20
CUST-00383,Hamilton-Jones,Mid Market,Manufacturing,United States,North America,Premium,Large,2020-10-30 11:58:48
CUST-00384,Delacruz Ltd,Small Business,Logistics,Brazil,South America,Premium,Medium,2020-04-02 01:02:57
CUST-00385,Wade LLC,Small Business,Finance,Australia,Asia-Pacific,Premium,Medium,2023-01-10 11:12:21
CUST-00386,Newman Inc,Small Business,Healthcare,United Kingdom,Europe,Basic,Medium,2022-07-06 17:05:25
CUST-00387,Sanchez PLC,Mid Market,Retail,United States,North America,Premium,Large,2023-03-26 14:51:10
CUST-00388,"Bond, Barrera and Steele",Mid Market,Logistics,Japan,Asia-Pacific,Premium,Large,2020-11-27 01:00:45
CUST-00389,Lee Inc,Small Business,Technology,Australia,Asia-Pacific,Premium,Medium,2020-11-13 14:55:37
CUST-00390,Richardson Group,Small Business,Healthcare,Australia,Asia-Pacific,Basic,Medium,2020-03-22 14:13:46
CUST-00391,"Harris, Donovan and Arnold",Small Business,Education,Netherlands,Europe,Basic,Medium,2020-02-08 08:10:59
CUST-00392,"Benitez, Goodman and Hamilton",Small Business,Retail,United States,North America,Basic,Small,2023-03-28 21:26:15
CUST-00393,"Pierce, Wang and Thompson",Small Business,Retail,France,Europe,Basic,Medium,2020-07-15 13:32:27
CUST-00394,Simpson-Oconnor,Small Business,Healthcare,France,Europe,Basic,Medium,2023-01-26 23:25:31
CUST-00395,"Brown, Johnson and Woodard",Small Business,Telecommunications,Australia,Asia-Pacific,Basic,Small,2020-11-28 08:26:17
CUST-00396,Adams-Harding,Small Business,Education,Japan,Asia-Pacific,Basic,Medium,2022-10-20 20:24:40
CUST-00397,Campbell PLC,Small Business,Technology,Netherlands,Europe,Basic,Small,2022-09-23 06:31:36
CUST-00398,Thomas-Bryan,Small Business,Retail,Australia,Asia-Pacific,Premium,Medium,2023-05-22 06:53:43
CUST-00399,"Wheeler, Ramirez and Gutierrez",Enterprise,Finance,Australia,Asia-Pacific,Basic,Large,2022-10-09 11:50:21
CUST-00400,"Sampson, Mueller and Richardson",Small Business,Healthcare,Japan,Asia-Pacific,Premium,Medium,2024-10-17 19:44:29
CUST-00401,"Berry, Murphy and Roberts",Small Business,Telecommunications,United Kingdom,Europe,Premium,Small,2021-10-13 08:31:02
CUST-00402,Fernandez PLC,Small Business,Telecommunications,United States,North America,Basic,Medium,2021-03-08 09:56:50
CUST-00403,"Frederick, Chavez and Salinas",Small Business,Education,United Kingdom,Europe,Basic,Medium,2020-08-17 19:14:24
CUST-00404,"White, Morris and Daniel",Small Business,Education,Netherlands,Europe,Basic,Medium,2024-08-16 01:07:28
CUST-00405,Andrade-Brown,Small Business,Healthcare,India,Asia-Pacific,Premium,Small,2022-02-10 05:26:33
CUST-00406,"Khan, Howard and Green",Small Business,Education,Netherlands,Europe,Basic,Small,2022-10-27 05:38:31
CUST-00407,Kim-Martinez,Enterprise,Finance,Germany,Europe,Premium,Large,2024-05-05 14:46:48
CUST-00408,Wilson-Wilson,Mid Market,Telecommunications,Netherlands,Europe,Basic,Medium,2023-03-08 08:22:37
CUST-00409,Gomez and Sons,Small Business,Logistics,Netherlands,Europe,Premium,Small,2020-03-17 07:31:27
CUST-00410,"Franco, Hernandez and Bush",Small Business,Retail,United States,North America,Basic,Small,2022-12-18 05:16:00
CUST-00411,"Howard, Williams and Edwards",Small Business,Logistics,Canada,North America,Basic,Medium,2024-01-19 09:15:06
CUST-00412,Alexander PLC,Small Business,Healthcare,Australia,Asia-Pacific,Premium,Medium,2022-07-21 21:18:46
CUST-00413,"Mcgee, Calderon and Wise",Small Business,Healthcare,Germany,Europe,Premium,Medium,2021-05-25 15:07:45
